,Name,Ranking,Reviews,Rating,Price,Cuisines,Address,Latitude,Longitude,Phone,Link,District
384,Acapulco,260,794,4,Average,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']","7 South Great Georges Street, Dublin Ireland",53.3435983,-6.2641941,+353 1 677 1085,/Restaurant_Review-g186605-d982352-Reviews-Acapulco-Dublin_County_Dublin.html,2
385,Metro Cafe,261,519,4,Average,"['Irish', 'Cafe', 'European']","43 South William Street, Dublin 2 Ireland",53.34119505,-6.2630313822489,+353 1 679 4515,/Restaurant_Review-g186605-d2205601-Reviews-Metro_Cafe-Dublin_County_Dublin.html,2
386,The Pepper Pot,264,264,4.5,Average,"['Irish', 'Cafe', 'European']","Powerscourt Town House Centre, South William Street, Dublin Ireland",53.3422482725298,-6.26185840046446,011 353 1 707 1610,/Restaurant_Review-g186605-d1951654-Reviews-The_Pepper_Pot-Dublin_County_Dublin.html,2
387,O'Neills Victorian Pub,270,391,4,Average,"['Steakhouse', 'Irish', 'Bar']","36/37 Pearse Street Dublin 2, Dublin 2 Ireland",53.3448765307692,-6.2524645,+353 1 671 4074,/Restaurant_Review-g186605-d3347071-Reviews-O_Neills_Victorian_Pub-Dublin_County_Dublin.html,2
388,The Bankers Bar,272,608,4,Average,"['Irish', 'Bar', 'European']","16 Trinity St Corner of Trinity Street & Dame Lane, Dublin Ireland",53.3439758,-6.26255381331172,+353 1 679 3697,/Restaurant_Review-g186605-d2336841-Reviews-The_Bankers_Bar-Dublin_County_Dublin.html,2
389,The Atrium Lounge,273,173,4.5,Average,"['Irish', 'European', 'Vegetarian Friendly']","Westmoreland Street, Dublin D02 HR67 Ireland",53.3457907,-6.259076,+353 1 645 1324,/Restaurant_Review-g186605-d3442694-Reviews-The_Atrium_Lounge-Dublin_County_Dublin.html,2
390,The Shack Restaurant,276,1104,4,Average,"['Irish', 'European', 'Vegetarian Friendly']","24 Essex Street East Temple Bar, Dublin D02 N297 Ireland",53.3454386,-6.2644003,+353 1 679 0043,/Restaurant_Review-g186605-d716017-Reviews-The_Shack_Restaurant-Dublin_County_Dublin.html,2
391,Catch-22,281,796,4.5,Average,"['Irish', 'Seafood', 'European']","32 Clarendon Street, Dublin D02 HX66 Ireland",53.3411127307027,-6.25962168117131,+353 1 441 4425,/Restaurant_Review-g186605-d8444491-Reviews-Catch_22-Dublin_County_Dublin.html,2
392,Fade Street Social,282,3155,4,Average,"['Irish', 'European', 'Vegetarian Friendly']","4 - 6 Fade Street Dublin 2, Dublin Ireland",53.3418336,-6.2639536,+353 1 604 0066,/Restaurant_Review-g186605-d3601690-Reviews-Fade_Street_Social-Dublin_County_Dublin.html,2
393,The Port House,285,841,4,Average,"['Mediterranean', 'European', 'Spanish']","64a South William St Dublin 2, Dublin 2 Ireland",53.3428854610903,-6.26207967507546,+353 1 677 0298,/Restaurant_Review-g186605-d781390-Reviews-The_Port_House-Dublin_County_Dublin.html,2
394,Yamamori Izakaya & Sake Bar,286,436,4,Average,"['Japanese', 'Bar', 'Sushi']","12-13 South Great George's Street D2, Dublin D02 RD36 Ireland",53.3432982375058,-6.26445442154187,+353 1 645 8001,/Restaurant_Review-g186605-d2486893-Reviews-Yamamori_Izakaya_Sake_Bar-Dublin_County_Dublin.html,2
395,Kokoro Ramen Bar,287,334,4,Average,"['Japanese', 'Sushi', 'Asian']","The Barn 51 South William Street, Dublin D15 EY19 Ireland",53.3416055,-6.2627059,+353 1 547 0658,/Restaurant_Review-g186605-d9853471-Reviews-Kokoro_Ramen_Bar-Dublin_County_Dublin.html,2
396,Shanahan's on The Green,289,835,4,Expensive,"['Steakhouse', 'Irish', 'European']","119 Saint Stephen's Green, Dublin Ireland",53.3384048587054,-6.26207381030941,+353 1 407 0939,/Restaurant_Review-g186605-d715996-Reviews-Shanahan_s_on_The_Green-Dublin_County_Dublin.html,2
397,Marco Pierre White Steakhouse and Grill,290,1327,4,Average,"['Steakhouse', 'European', 'Vegetarian Friendly']","51 Dawson Street, Dublin 2 Ireland",53.34157655,-6.25844668330909,+353 1 677 1155,/Restaurant_Review-g186605-d1494288-Reviews-Marco_Pierre_White_Steakhouse_and_Grill-Dublin_County_Dublin.html,2
398,Sitar Indian Cuisine,292,307,4.5,Average,"['Indian', 'Asian', 'Vegetarian Friendly']","16 Temple Bar, Dublin Ireland",53.3456657053008,-6.26270004367033,+353 1 670 6863,/Restaurant_Review-g186605-d12159609-Reviews-Sitar_Indian_Cuisine-Dublin_County_Dublin.html,2
399,Hatch & Sons,293,773,4,Average,"['Irish', 'Cafe', 'European']","15 St. Stephen's Green, Dublin D02 X336 Ireland",53.3395147828739,-6.25845981533572,+353 1 661 0075,/Restaurant_Review-g186605-d3679796-Reviews-Hatch_Sons-Dublin_County_Dublin.html,2
400,The Port House Pintxo,294,505,4,Average,"['Mediterranean', 'European', 'Spanish']","12 Eustace Street Temple Bar, Dublin 2 Ireland",53.3451616874162,-6.26496548837,+353 1 672 8590,/Restaurant_Review-g186605-d778741-Reviews-The_Port_House_Pintxo-Dublin_County_Dublin.html,2
401,Osteria Lucio,300,367,4,Average,"['Italian', 'Vegetarian Friendly', 'Vegan Options']","Clanwilliam Terrace The Malting Tower, Grand Canal Dock, Dublin D2 Ireland",53.34011,-6.239318,+353 1 662 4199,/Restaurant_Review-g186605-d7893435-Reviews-Osteria_Lucio-Dublin_County_Dublin.html,2
402,The Oak,304,466,4,Average,"['French', 'Irish', 'Contemporary']","1-3 Parliament Street, Dublin D02 AN28 Ireland",53.3442304,-6.2669957,+353 1 671 8267,/Restaurant_Review-g186605-d12498016-Reviews-The_Oak-Dublin_County_Dublin.html,2
403,The Cedar Tree,308,694,4,Average,"['Lebanese', 'Mediterranean', 'Middle Eastern']","11 Saint Andrew's Street, Dublin 2 Ireland",53.3432170185198,-6.26198291751719,+353 1 677 2121,/Restaurant_Review-g186605-d692976-Reviews-The_Cedar_Tree-Dublin_County_Dublin.html,2
404,The Duke,312,435,4,Average,"['Irish', 'Bar', 'Pub']","8/9 Duke Street, Dublin D02 NR76 Ireland",53.3418849,-6.2589306,+353 1 679 9553,/Restaurant_Review-g186605-d693004-Reviews-The_Duke-Dublin_County_Dublin.html,2
405,Mary's Bar & Hardware Shop,313,188,4.5,Cheap,"['Irish', 'Bar', 'Pub']","8 Wicklow Street Dublin 2, Co Dublin, Dublin LEINSTER Ireland",53.3428806,-6.26037076961648,+353 1 670 8629,/Restaurant_Review-g186605-d6887570-Reviews-Mary_s_Bar_Hardware_Shop-Dublin_County_Dublin.html,2
406,Peploe's St Stephens Green,316,1270,4,Expensive,"['Irish', 'International', 'European']","16 Saint Stephen's Green Dublin 2, Dublin D02 KF34 Ireland",53.3394220813174,-6.25822775296813,+353 1 676 3144,/Restaurant_Review-g186605-d696335-Reviews-Peploe_s_St_Stephens_Green-Dublin_County_Dublin.html,2
407,Mamma Mia Deli Cafe Bar,318,215,4.5,Average,"['Italian', 'Pizza', 'Mediterranean']","2 Grattan Street, Dublin 2 Ireland",53.3402499,-6.2431836,+353 67 69981,/Restaurant_Review-g186605-d2063073-Reviews-Mamma_Mia_Deli_Cafe_Bar-Dublin_County_Dublin.html,2
408,Pitt Bros BBQ,319,936,4,Average,"['American', 'Barbecue', 'Gluten Free Options']","Georges Street Unit 1, Wicklow House, Dublin Ireland",53.3435621936118,-6.2644793478783,+353 1 677 8777,/Restaurant_Review-g186605-d4928144-Reviews-Pitt_Bros_BBQ-Dublin_County_Dublin.html,2
409,The Porterhouse Central,322,734,4,Average,"['Irish', 'Brew Pub', 'Bar']","45-47 Nassau Street, Dublin, Dublin D02 RP20 Ireland",53.34301195,-6.25893378117776,+353 1 679 7539,/Restaurant_Review-g186605-d2716101-Reviews-The_Porterhouse_Central-Dublin_County_Dublin.html,2
410,Le Petit Cafe,324,71,5,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']","6 Saint Pappin's Road Glasnevin, Dublin Ireland",53.340573,-6.2555984,+353 1 808 3690,/Restaurant_Review-g186605-d8594510-Reviews-Le_Petit_Cafe-Dublin_County_Dublin.html,2
411,Bubble Waffle Factory,327,104,4.5,Cheap,"['Dessert', 'American', 'European']","2, Merchant Arch, Dublin Ireland",53.3457363,-6.2628482,+353 87 775 2557,/Restaurant_Review-g186605-d13357043-Reviews-Bubble_Waffle_Factory-Dublin_County_Dublin.html,2
412,The Green Hen,334,1250,4,Average,"['French', 'Irish', 'European']","33 Exchequer Street Dublin 2, Dublin Ireland",53.3430674826612,-6.26222776820343,+353 1 670 7238,/Restaurant_Review-g186605-d696278-Reviews-The_Green_Hen-Dublin_County_Dublin.html,2
413,Bleeding Horse,335,613,4,Average,"['Irish', 'Bar', 'Pub']","24 Camden Street Upper, Dublin Ireland",53.33348375,-6.26476684312273,+353 83 454 4002,/Restaurant_Review-g186605-d696358-Reviews-Bleeding_Horse-Dublin_County_Dublin.html,2
414,Davy Byrne's,336,417,4,Average,"['Irish', 'Bar', 'European']","21 Duke Street, Dublin Ireland",53.34184025,-6.25935674760213,+353 1 671 1298,/Restaurant_Review-g186605-d696203-Reviews-Davy_Byrne_s-Dublin_County_Dublin.html,2
415,Voila,338,166,4.5,Average,"['Cafe', 'European', 'Vegetarian Friendly']","14 Lower Baggot St, Dublin Ireland",53.337847196332,-6.25199966443184,+353 1 662 9353,/Restaurant_Review-g186605-d2316330-Reviews-Voila-Dublin_County_Dublin.html,2
416,Camden Rotisserie,340,225,4.5,Cheap,['Gluten Free Options'],"37 Lower Camden St., Dublin 2 Ireland",53.3343493828941,-6.26523898289854,+353 1 538 1022,/Restaurant_Review-g186605-d4418101-Reviews-Camden_Rotisserie-Dublin_County_Dublin.html,2
417,Coppinger Row,345,593,4,Average,"['Irish', 'European', 'Vegetarian Friendly']","Off South William Street, Dublin Ireland",53.3420774161649,-6.26210822773242,+353 1 672 9884,/Restaurant_Review-g186605-d1747042-Reviews-Coppinger_Row-Dublin_County_Dublin.html,2
418,P.Mac's,347,262,4.5,Average,"['Irish', 'Bar', 'Pub']","Drury Court Hotel 30 Stephen Street Lower Drury Cort Hotel, Dublin Ireland",53.3412378,-6.2644414,+353 1 475 8578,/Restaurant_Review-g186605-d7374342-Reviews-P_Mac_s-Dublin_County_Dublin.html,2
419,Cafe en Seine,349,1731,4,Average,"['Irish', 'Bar', 'European']","39/40 Dawson Street, Dublin D02 X067 Ireland",53.34066235,-6.2587071045106,+353 1 677 4567,/Restaurant_Review-g186605-d696368-Reviews-Cafe_en_Seine-Dublin_County_Dublin.html,2
420,Kennedy’s Bar & Restaurant,352,392,4,Average,"['Armenian', 'Vegetarian Friendly']","30-32 Westland Row, Dublin D02 FR90 Ireland",53.342157,-6.250759,+353 1 679 9057,/Restaurant_Review-g186605-d944904-Reviews-Kennedy_s_Bar_Restaurant-Dublin_County_Dublin.html,2
421,Busker's,353,295,4,Average,"['Irish', 'Bar', 'European']","Temple Bar Hotel Fleet Street, Dublin Dublin 2 Ireland",53.3458751,-6.26034309004247,+353 1 677 3333,/Restaurant_Review-g186605-d743284-Reviews-Busker_s-Dublin_County_Dublin.html,2
422,La Gondola Italian Restaurant,354,334,4,Average,"['Italian', 'Pizza', 'European']","Bedford Row Temple Bar, Dublin 2 Ireland",53.3460523,-6.261839,+353 67 06812,/Restaurant_Review-g186605-d5863988-Reviews-La_Gondola_Italian_Restaurant-Dublin_County_Dublin.html,2
423,The Rustic Stone,356,3231,4,Average,"['Steakhouse', 'Irish', 'European']","17 South Great George's Street, Dublin D02 HD76 Ireland",53.3428831,-6.2641927,+353 1 707 9596,/Restaurant_Review-g186605-d1906594-Reviews-The_Rustic_Stone-Dublin_County_Dublin.html,2
424,Trinity Bar,357,584,4,Average,"['Irish', 'Bar', 'European']","46 - 49 Dame Street Dublin 2, Dublin Citi Hotel, Dublin D2 Ireland",53.3453267,-6.2582748,+353 1 679 4455,/Restaurant_Review-g186605-d3403593-Reviews-Trinity_Bar-Dublin_County_Dublin.html,2
425,The Mint Bar,358,245,4,Average,"['Irish', 'Bar', 'International']","Westmoreland Street, College Green The Westin Hotel, Dublin D02 HR67 Ireland",53.3456553,-6.2589016,+353 1 645 1322,/Restaurant_Review-g186605-d3166175-Reviews-The_Mint_Bar-Dublin_County_Dublin.html,2
426,Caffe Amore,362,224,4.5,Average,"['Italian', 'Pizza', 'Cafe']","59 South Great Georges Street Dublin 2, Dublin Ireland",53.3421762853515,-6.26466474206779,+353 1 475 0505,/Restaurant_Review-g186605-d8715605-Reviews-Caffe_Amore-Dublin_County_Dublin.html,2
427,Brasserie Sixty6,363,2344,4,Average,"['Irish', 'International', 'European']","66-67 South Great Georges Street, Dublin Dublin 2 Ireland",53.3425431441791,-6.26458250044558,+353 1 400 5878,/Restaurant_Review-g186605-d943803-Reviews-Brasserie_Sixty6-Dublin_County_Dublin.html,2
428,The Norseman,368,459,4,Average,"['Irish', 'Bar', 'European']","28 Eustace Street, Dublin Dublin 2 Ireland",53.3453517,-6.26479653121674,+353 1 671 5135,/Restaurant_Review-g186605-d7723335-Reviews-The_Norseman-Dublin_County_Dublin.html,2
429,Sushida St Andrews Street,369,40,5,Average,"['Japanese', 'Sushi', 'Asian']","7 st Andrews Street, Dublin D02C890 Ireland",53.3431808,-6.2617972,+353 67 78790,/Restaurant_Review-g186605-d15212352-Reviews-Sushida_St_Andrews_Street-Dublin_County_Dublin.html,2
430,House Dublin,370,380,4,Average,"['Irish', 'Bar', 'European']","27 Lower Leeson St, Dublin D02 V306 Ireland",53.3340014,-6.2551574,+353 1 905 9090,/Restaurant_Review-g186605-d4909573-Reviews-House_Dublin-Dublin_County_Dublin.html,2
431,KC Peaches Cafe Nassau Street,372,870,4,Average,"['Irish', 'Pizza', 'Cafe']","28-29 Nassau Street Pearse Street, Dublin D02 NP40 Ireland",53.3427733489399,-6.25718756953844,+353 1 633 6872,/Restaurant_Review-g186605-d1508053-Reviews-KC_Peaches_Cafe_Nassau_Street-Dublin_County_Dublin.html,2
432,Yamamori - South City,374,862,4,Average,"['Japanese', 'Sushi', 'Asian']","72 South Great Georges Street D2, Dublin Ireland",53.3428161,-6.26467267122447,+353 1 475 5001,/Restaurant_Review-g186605-d716036-Reviews-Yamamori_South_City-Dublin_County_Dublin.html,2
433,Thai Orchid,375,561,4,Average,"['Asian', 'Thai', 'Vegetarian Friendly']","7 Westmoreland Street, Dublin 21206 Ireland",53.3458017220324,-6.25926977953986,+353 1 671 9969,/Restaurant_Review-g186605-d1024714-Reviews-Thai_Orchid-Dublin_County_Dublin.html,2
434,The Auld Dubliner,376,1197,4,Average,"['Irish', 'Bar', 'Pub']","17 Anglesea Street 24 - 25 Temple Bar, Dublin DUBLIN 2 Ireland",53.3455529,-6.26202577173952,+353 1 677 0527,/Restaurant_Review-g186605-d696174-Reviews-The_Auld_Dubliner-Dublin_County_Dublin.html,2
435,Mad Egg,378,184,4,Average,['American'],"2,3 Charlotte Way Saint Kevin's, Dublin Ireland",53.3336681739404,-6.26456784917014,+353 1 558 5221,/Restaurant_Review-g186605-d14924630-Reviews-Mad_Egg-Dublin_County_Dublin.html,2
436,The Exchequer,382,516,4,Average,"['Irish', 'Bar', 'European']","3-5 Exchequer Street, Dublin 2 Ireland",53.3432162101493,-6.263709366244,+353 1 670 6787,/Restaurant_Review-g186605-d1674804-Reviews-The_Exchequer-Dublin_County_Dublin.html,2
437,Di Luca,384,108,4.5,Average,"['Italian', 'Mediterranean', 'European']","10 Harcourt Street, Dublin D02 X259 Ireland",53.336879,-6.263338,+353 1 475 8385,/Restaurant_Review-g186605-d12081773-Reviews-Di_Luca-Dublin_County_Dublin.html,2
438,Chez Max,385,693,4,Average,"['French', 'European', 'Vegetarian Friendly']","1 Palace Street Dublin castle, Dublin Dublin 2 Ireland",53.3439701991075,-6.26620632847904,+353 1 633 7215,/Restaurant_Review-g186605-d799923-Reviews-Chez_Max-Dublin_County_Dublin.html,2
439,Azteca,386,193,4.5,Average,"['Mexican', 'Latin', 'Vegetarian Friendly']","19 - 21 Lord Edward Street, Dublin Ireland",53.3437082,-6.2690269,+353 1 670 9476,/Restaurant_Review-g186605-d2243870-Reviews-Azteca-Dublin_County_Dublin.html,2
440,Happy Food,390,100,4.5,Cheap,"['Cafe', 'Healthy', 'Vegetarian Friendly']","Camden Court 5-8 Camden Street Lower Saint Kevin's, Dublin D02 X284 Ireland",53.335037,-6.264169,+353 85 863 0292,/Restaurant_Review-g186605-d15263109-Reviews-Happy_Food-Dublin_County_Dublin.html,2
441,Little Caesars,391,272,4,Average,"['Italian', 'Pizza', 'European']","1-3 Chatham House Balfe Street, Dublin Ireland",53.341053,-6.2614078,+353 1 670 4534,/Restaurant_Review-g186605-d696284-Reviews-Little_Caesars-Dublin_County_Dublin.html,2
442,Bar Rua,394,182,4.5,Average,"['Irish', 'Bar', 'European']","32 Clarendon Street Dublin 2, Dublin Ireland",53.3410488,-6.2624558,+353 1 441 4425,/Restaurant_Review-g186605-d10161982-Reviews-Bar_Rua-Dublin_County_Dublin.html,2
443,Cliff Townhouse Seafood Restaurant,396,658,4,Expensive,"['Irish', 'Seafood', 'European']","22 St. Stephen's Green Dublin 2, Dublin D02 HW54 Ireland",53.3392288,-6.2572416,+353 1 638 3939,/Restaurant_Review-g186605-d1177586-Reviews-Cliff_Townhouse_Seafood_Restaurant-Dublin_County_Dublin.html,2
444,TGI Friday's,401,796,3.5,Average,"['American', 'Bar', 'Central American']","Stephen's Green, Dublin Dublin 2 Ireland",53.3398900678533,-6.26127096823372,+353 1 478 1233,/Restaurant_Review-g186605-d799246-Reviews-TGI_Friday_s-Dublin_County_Dublin.html,2
445,The Bernard Shaw,402,173,4.5,Cheap,"['Bar', 'Pizza', 'Pub']","Cross Guns Bridge, Dublin D09 XW44 Ireland",53.3317088,-6.2645036,+353 1 906 0218,/Restaurant_Review-g186605-d6102647-Reviews-The_Bernard_Shaw-Dublin_County_Dublin.html,2
446,Sophie's,404,1049,4,Average,"['Italian', 'Irish', 'Bar']","33 Harcourt Street Dean Hotel, Dublin D02 WC81 Ireland",53.3351522794435,-6.26349673798076,+353 1 607 8100,/Restaurant_Review-g186605-d7299069-Reviews-Sophie_s-Dublin_County_Dublin.html,2
447,l'Gueuleton,407,629,4,Average,"['French', 'European', 'Vegetarian Friendly']","1 Fade Street Dublin 2, Dublin 2 Ireland",53.3420314047375,-6.26420131301748,+353 1 675 3708,/Restaurant_Review-g186605-d800122-Reviews-L_Gueuleton-Dublin_County_Dublin.html,2
448,HQ Restaurant & Gastro Bar,409,747,4,Average,"['Bar', 'International', 'European']","Hanover Quay Grand Canal Docks, Dublin DUBLIN 2 Ireland",53.3444275,-6.2379307,+353 1 633 9984,/Restaurant_Review-g186605-d7645740-Reviews-HQ_Restaurant_Gastro_Bar-Dublin_County_Dublin.html,2
449,Zizzi,415,289,4,Average,"['Italian', 'Pizza', 'European']","Gainsboro House 24 Suffolk Street, Dublin D02 KF65 Ireland",53.3434544,-6.2603559,+353 1 675 0841,/Restaurant_Review-g186605-d12270048-Reviews-Zizzi-Dublin_County_Dublin.html,2
450,Hard Rock Cafe,419,2365,4,Average,"['American', 'Bar', 'Vegetarian Friendly']","12 Fleet Street Temple Bar, Dublin D02 X028 Ireland",53.345781,-6.2607214,+353 1 671 7777,/Restaurant_Review-g186605-d1587892-Reviews-Hard_Rock_Cafe-Dublin_County_Dublin.html,2
451,"Roberta's Restaurant, Bar & Terrace",420,323,4,Average,"['Irish', 'Pizza', 'European']","Essex Street East Temple Bar, Dublin Ireland",53.3454274,-6.2649304,+353 1 616 9612,/Restaurant_Review-g186605-d12431733-Reviews-Roberta_s_Restaurant_Bar_Terrace-Dublin_County_Dublin.html,2
452,Bruxelles,422,951,4,Average,"['Irish', 'Bar', 'International']","7-8 Harry Street, Dublin Ireland",53.34134435,-6.26088466687057,+353 1 677 5362,/Restaurant_Review-g186605-d696365-Reviews-Bruxelles-Dublin_County_Dublin.html,2
453,Dublin Pizza Company,423,87,4.5,Cheap,"['Italian', 'Pizza', 'Fast food']","32 Aungier Street, Dublin Ireland",53.3390738997102,-6.26597195363095,+353 1 561 1714,/Restaurant_Review-g186605-d10712772-Reviews-Dublin_Pizza_Company-Dublin_County_Dublin.html,2
454,Smokin Bones Temple Bar,424,576,4,Average,"['American', 'Barbecue']","34 Dame Street Dublin 2, Dublin D02 FN20 Ireland",53.3442371905982,-6.26316786288795,+353 1 598 3941,/Restaurant_Review-g186605-d7337373-Reviews-Smokin_Bones_Temple_Bar-Dublin_County_Dublin.html,2
455,Oliver Saint John Gogarty,426,1946,4,Average,"['Irish', 'Bar', 'European']","58-59 Fleet Street Temple Bar, Dublin Ireland",53.34558005,-6.26171168665218,+353 1 671 1822,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,2
456,Hanley's Cornish Pasties,428,102,4.5,Cheap,"['Fast food', 'British']","2 Merchants Arch Dublin 2, Dublin Ireland",53.3455825597265,-6.26291413740503,+353 86 037 5614,/Restaurant_Review-g186605-d3635878-Reviews-Hanley_s_Cornish_Pasties-Dublin_County_Dublin.html,2
457,Lord Mayor's Lounge,430,169,4.5,Expensive,['Gluten Free Options'],"27 St. Stephen's Green The Shelbourne Dublin, Dublin 2 Ireland",53.3389725,-6.2560138,+353 1 663 4500,/Restaurant_Review-g186605-d3468860-Reviews-Lord_Mayor_s_Lounge-Dublin_County_Dublin.html,2
458,Luigi Malones,432,1072,4,Average,"['Italian', 'Bar', 'Pizza']","5 - 6 Cecilia Street Templebar, Dublin Dublin 2 Ireland",53.3450322,-6.2634505,+353 1 679 2723,/Restaurant_Review-g186605-d833426-Reviews-Luigi_Malones-Dublin_County_Dublin.html,2
459,O'donoghue's Bar,433,165,4,Average,"['Irish', 'Bar', 'Pub']","15 Suffolk Street, Dublin Ireland",53.34342475,-6.25969518323632,,/Restaurant_Review-g186605-d4344932-Reviews-O_donoghue_s_Bar-Dublin_County_Dublin.html,2
460,Bad Ass Cafe,435,926,3.5,Average,"['Bar', 'European', 'Vegetarian Friendly']","9-11 Crown Alley, Temple Bar Temple Bar, Dublin Ireland",53.3453217,-6.2629298,+353 85 156 3503,/Restaurant_Review-g186605-d696176-Reviews-Bad_Ass_Cafe-Dublin_County_Dublin.html,2
461,The Marker Bar at The Marker Hotel,436,254,4,Average,"['Bar', 'European', 'Contemporary']","Grand Canal Square The Marker Hotel, Dublin Ireland",53.344429,-6.23908,+353 1 687 5100,/Restaurant_Review-g186605-d4042947-Reviews-The_Marker_Bar_at_The_Marker_Hotel-Dublin_County_Dublin.html,2
